Date,Importer,LoadingPort,DeclaredPKR,industryCategory,catalog,stateOfOrigin,batchId,TotalUSD,exporterCountryCode,UnitUSDkg,database,Exporter,productTag,importerOrig,id,ProductDesc,countryOfOriginCode,repNum,ExporterID,Destination,GrossKg,DestCode,exporterOrig,HSCode,HS_Desc,Qty,qtyUnitPrice,QtyUnit,countryOfOrigin,TradeID,stateOfDestination,primary,importerCountryCode,HSCode_str,hs4,hs6,Mode
2026-01-04,JAWEED CENTER FOR WHOLE SALE MEAT COMPANY KUWAIT,LPAE,60.0,0205594235,exports,Asia,202606070022,59.96,PAK,2.998,pakistan,ASIA LIVESTOCK AND MEAT COMPANY,['BEEF LIVER'],JAWEED CENTER FOR WHOLE SALE MEAT COMPANY KUWAIT,698c6ae79f9f1d5b730f810f,FRESH HALAL CHILLED BEEF LIVER AS PER INVOICE,PAK,1,03670509,Kuwait,20.0,KWT,ASIA LIVESTOCK & MEAT COMPANY,02061000,Fresh or chilled edible offal of bovine animals,20.0,2.998,KGS,Pakistan,ac28ef77d47305eaf7e3eaf5f9454f8d,Asia,1,KWT,02061000,0206,020610,Air
2026-01-04,FAISAL IQBAL FOODSTUFF LLC,KPAE,16078.0,0205594235,exports,Asia,202606070022,16067.08,PAK,5.5963,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED BEEF MEAT MIX'],FAISAL IQBAL FOODSTUFF LLC,698c6ae69f9f1d5b730f7bf5,FRESH CHILLED BEEF MEAT MIX WITH BONE,PAK,1,01006675,United Arab Emirates,2871.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2871.0,5.5963,KGS,Pakistan,a49c4b0ac623c51f2268f479c7f6c9b2,Asia,1,ARE,02011000,0201,020110,Air
2026-01-04,ABQ AL NAHR FOUNDATION,IPAE,23443.0,0205594235,exports,Asia,202606070022,23427.87,PAK,4.3971,pakistan,M S KAT CO,['CHILLED BEEF'],ABQ AL NAHR FOUNDATION,698c6ae59f9f1d5b730f78a4,CHILLED BEEF MEAT AS PER INV,PAK,1,09909447,Saudi Arabia,5328.0,SAU,M/S KAT CO.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",5328.0,4.3971,KGS,Pakistan,32ea07ee817ddc250115017a1e9fcc47,Asia,1,SAU,02011000,0201,020110,Air
2026-01-04,OFFICE ADIBA FOR COMMERCIAL SERVICES,IPAE,16896.0,0205594235,exports,Asia,202606070022,16884.95,PAK,4.3971,pakistan,XPRESS TRADING,['BEEF MEAT'],OFFICE ADIBA FOR COMMERCIAL SERVICES,698c6ae59f9f1d5b730f785d,FRESH CHILLED BEEF,PAK,1,09680708,Saudi Arabia,3840.0,SAU,XPRESS TRADING,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",3840.0,4.3971,KGS,Pakistan,9cbf7d74525d093db0438eeaf9eb055f,Asia,1,SAU,02011000,0201,020110,Air
2026-01-04,MOAAZ FOR FOODSTUFF TRADING LLC,PPAE,9374.0,0205594235,exports,Asia,202606070022,9367.87,PAK,4.2972,pakistan,HAMZA HALAL FOOD,['BEEF MEAT'],MOAAZ FOR FOODSTUFF TRADING LLC,698c6ae69f9f1d5b730f7b3b,FRESH CHILLED BEEF MEAT,PAK,1,01056136,United Arab Emirates,2180.0,ARE,HAMZA HALAL FOOD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2180.0,4.2972,KGS,Pakistan,fc94b03a5a3913f2aaee3298fbdd10e7,Asia,1,ARE,02011000,0201,020110,Air
2026-01-04,FAMILY HOUSE BUTCHER COMPANY,LPAE,10140.0,0205594235,exports,Asia,202606070022,10133.37,PAK,5.1966,pakistan,SHAKOOR AND SONS,['MIX BEEF'],FAMILY HOUSE BUTCHER COMPANY,698c6ae59f9f1d5b730f764b,FRESH CHILLED BEEF AS PER INV,PAK,1,07588306,Kuwait,1950.0,KWT,SHAKOOR & SONS,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1950.0,5.1966,KGS,Pakistan,d60910802f33851a8fa7424cc6198a82,Asia,1,KWT,02011000,0201,020110,Air
2026-01-04,HAKKSEIDULLAH TRADING CORPORATION,QTFE,20808.0,0205594235,exports,Asia,202606070022,20793.89,PAK,1.7489,pakistan,RISING STAR TRADING CO,['MEAT'],HAKKSEIDULLAH TRADING CORPORATION,698c6ae69f9f1d5b730f7bab,MEAT,PAK,1,0B194808,Kazakhstan,11890.0,KAZ,RISING STAR TRADING CO,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",11890.0,1.7489,KGS,Pakistan,6a9c4b785e0cb2f4c2eb2e2d156138f5,Asia,1,,02011000,0201,020110,Sea
2026-01-04,FINE FOOD LLC,KPAE,7336.0,0205594235,exports,Asia,202606070022,7331.1,PAK,5.6963,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['BEEF MEAT MIX WITH BONE'],FINE FOOD LLC,698c6ae59f9f1d5b730f78be,FRESH CHILLED CHILLED BEEF MEAT MIX WITH BONE,PAK,1,01006675,Oman,1287.0,OMN,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1287.0,5.6963,KGS,Pakistan,e3f2a10d536d8463980ba6188e2309ae,Asia,1,OMN,02011000,0201,020110,Air
2026-01-04,AL RABIE MEAT TRADING,MPAE,9100.0,0205594235,exports,Asia,202606070022,9094.05,PAK,4.547,pakistan,M S ABEDIN INTERNATIONAL PVT LTD,['BEEF MEAT'],AL RABIE MEAT TRADING,698c6ae69f9f1d5b730f7bfb,FRESH CHILLED BEEF,PAK,1,03353454,United Arab Emirates,2000.0,ARE,M/S ABEDIN INTERNATIONAL (PVT) LTD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2000.0,4.547,KGS,Pakistan,dcae52dc541d4bdaf0655584ede1f567,Asia,1,ARE,02011000,0201,020110,Air
2026-01-04,KINAN OCEAN FOODSTUFF COMPANY,LPAE,13376.0,0205594235,exports,Asia,202606070022,13367.25,PAK,4.3971,pakistan,GO DAIRY PRIVATE LIMITED,['CHILLED BEEF'],KINAN OCEAN FOODSTUFF COMPANY,698c6ae69f9f1d5b730f7a2e,FRESH CHILLED BEEF DETAIL AS PER INVOICE,PAK,1,04729601,Saudi Arabia,3040.0,SAU,GO DAIRY (PRIVATE) LIMITED,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",3040.0,4.3971,KGS,Pakistan,e190b9ff93de8781e465bc427fe5469e,Asia,1,,02011000,0201,020110,Air
2026-01-04,HAKKSEIDULLAH TRADING CORPORATION,QTFE,20501.0,0205594235,exports,Asia,202606070022,20487.84,PAK,1.7489,pakistan,RISING STAR TRADING CO,['MEAT'],HAKKSEIDULLAH TRADING CORPORATION,698c6ae69f9f1d5b730f7aaa,MEAT,PAK,1,0B194808,Kazakhstan,11715.0,KAZ,RISING STAR TRADING CO,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",11715.0,1.7489,KGS,Pakistan,29eda0acce332cebb99eadcfebce1721,Asia,1,,02011000,0201,020110,Sea
2026-01-04,M S AL RABIE MEAT TRD EST,KPAE,554.0,0205594235,exports,Asia,202606070022,554.04,PAK,5.5964,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],M/S. AL RABIE MEAT TRD. EST,698c6ae79f9f1d5b730f7d93,FRESH CHILLED ORGANS,PAK,1,01006675,United Arab Emirates,99.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",99.0,5.5964,KGS,Pakistan,0a079eed59445b0653f9ca47cf543419,Asia,1,ARE,02012000,0201,020120,Air
2026-01-04,RAFI CHOLAKKAL WLL,LPAE,20898.0,0205594235,exports,Asia,202606070022,20884.33,PAK,4.2972,pakistan,DAWOOD MEAT AND FOOD,['CHILLED BEEF'],RAFI CHOLAKKAL WLL,698c6ae69f9f1d5b730f7cde,CHILLED BEEF. AS PER INVOICE.,PAK,1,07408032,Bahrain,4860.0,BHR,DAWOOD MEAT & FOOD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",4860.0,4.2972,KGS,Pakistan,7caf739e7ac89d94b09d5a8bac0fe9e3,Asia,1,,02011000,0201,020110,Air
2026-01-04,M S EQDAM FOR FRESH AND CHILLED AND FROZEN MEAT TRADING CO LLC,KPAE,7762.0,0205594235,exports,Asia,202606070022,7756.52,PAK,5.5963,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED BEEF MEAT MIX'],M/S. EQDAM FOR FRESH & CHILLED & FROZEN MEAT TRADING CO. LLC,698c6ae69f9f1d5b730f7ba2,FRESH CHILLED BEEF MEAT MIX WITH BONE,PAK,1,01006675,United Arab Emirates,1386.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1386.0,5.5963,KGS,Pakistan,621c257e294379c6cc8d63efc176e6d7,Asia,1,ARE,02011000,0201,020110,Air
2026-01-04,AL RABIE MEAT TRADING,MPAE,21.0,0205594235,exports,Asia,202606070022,20.99,PAK,2.9986,pakistan,M S ABEDIN INTERNATIONAL PVT LTD,['BEEF OFFAL'],AL RABIE MEAT TRADING,698c6ae79f9f1d5b730f816c,"FRESH CHILLED BEEF OFFAL
(BRAIN)",PAK,1,03353454,United Arab Emirates,7.0,ARE,M/S ABEDIN INTERNATIONAL (PVT) LTD,02061000,Fresh or chilled edible offal of bovine animals,7.0,2.9986,KGS,Pakistan,0c95df6ea12fc23fea94bc0ea8b897f8,Asia,1,ARE,02061000,0206,020610,Air
2026-01-04,AL ARQAB TRADING OFFICE 15,LPAE,7623.0,0205594235,exports,Asia,202606070022,7618.01,PAK,3.8475,pakistan,GO DAIRY PRIVATE LIMITED,['CHILLED BEEF'],AL ARQAB TRADING OFFICE 15,698c6ae69f9f1d5b730f7b9f,FRESH CHILLED BEEF AS PER INVOICE,PAK,1,04729601,Oman,1980.0,OMN,GO DAIRY (PRIVATE) LIMITED,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1980.0,3.8475,KGS,Pakistan,0e016d63fdb16fff63d5b7c675876426,Asia,1,OMN,02011000,0201,020110,Air
2026-01-04,JAWEED CENTER FOR WHOLE SALE MEAT COMPANY KUWAIT,LPAE,29536.0,0205594235,exports,Asia,202606070022,29516.68,PAK,5.1966,pakistan,ASIA LIVESTOCK AND MEAT COMPANY,['CHILLED BEEF'],JAWEED CENTER FOR WHOLE SALE MEAT COMPANY KUWAIT,698c6ae69f9f1d5b730f7a48,FRESH HALAL CHILLED BEEF  AS PER INVOICE,PAK,1,03670509,Kuwait,5680.0,KWT,ASIA LIVESTOCK & MEAT COMPANY,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",5680.0,5.1966,KGS,Pakistan,1a949508ef2d289341369f5c0aebaaf4,Asia,1,KWT,02011000,0201,020110,Air
2026-01-04,FAISAL IQBAL FOODSTUFF LLC,KPAE,554.0,0205594235,exports,Asia,202606070022,554.04,PAK,5.5964,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],FAISAL IQBAL FOODSTUFF LLC,698c6ae79f9f1d5b730f7d9a,FRESH CHILLED ORGANS,PAK,1,01006675,United Arab Emirates,99.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",99.0,5.5964,KGS,Pakistan,f76f0988c7cc58bb027ff9db0527de96,Asia,1,ARE,02012000,0201,020120,Air
2026-01-04,FAISAL IQBAL FOODSTUFF TRADING LLC,IPAE,15077.0,0205594235,exports,Asia,202606070022,15066.94,PAK,4.3172,pakistan,HAMZA HALAL FOOD,['CHILLED BEEF'],FAISAL IQBAL FOODSTUFF TRADING LLC,698c6ae59f9f1d5b730f797b,CHILLED BEEF MEAT AS PER INV,PAK,1,01056136,United Arab Emirates,3490.0,ARE,HAMZA HALAL FOOD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",3490.0,4.3172,KGS,Pakistan,94d1116436b2311f6c65daa4a5c051b7,Asia,1,ARE,02011000,0201,020110,Air
2026-01-04,AL RABIE MEAT TRADING,MPAE,237.0,0205594235,exports,Asia,202606070022,236.84,PAK,2.998,pakistan,M S ABEDIN INTERNATIONAL PVT LTD,['BEEF OFFAL'],AL RABIE MEAT TRADING,698c6ae79f9f1d5b730f8158,FRESH CHILLED BEEF OFFALS,PAK,1,03353454,United Arab Emirates,79.0,ARE,M/S ABEDIN INTERNATIONAL (PVT) LTD,02061000,Fresh or chilled edible offal of bovine animals,79.0,2.998,KGS,Pakistan,3eb7374a9fc3c0bb782ca8d0ed1f5d51,Asia,1,ARE,02061000,0206,020610,Air
2026-01-04,AL SAMAH AL ASRIYA MEAT TRADING CO,KPAE,18396.0,0205594235,exports,Asia,202606070022,18383.97,PAK,6.2959,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED BEEF MEAT MIX'],AL SAMAH AL ASRIYA MEAT TRADING CO,698c6ae59f9f1d5b730f7987,FRESH CHILLED BEEF MEAT MIX WITH BONE,PAK,1,01006675,Kuwait,2920.0,KWT,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2920.0,6.2959,KGS,Pakistan,168f858af08ec6b3600ea3dcba214ea5,Asia,1,KWT,02011000,0201,020110,Air
2026-01-04,LULU HYPERMARKET GENERAL TRADING AND CONTRACTING CO W L L,LPAE,8344.0,0205594235,exports,Asia,202606070022,8338.54,PAK,5.5963,pakistan,M S FOODEX,['CHILLED BEEF MIX'],LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO. W.L.L.,698c6ae69f9f1d5b730f7bf8,CHILLED BEEF MIX AS PER INVOICE,PAK,1,01759905,Kuwait,1490.0,KWT,M/S FOODEX,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1490.0,5.5963,KGS,Pakistan,d88bd2dc2a87941edd03829013550b85,Asia,1,KWT,02011000,0201,020110,Air
2026-01-04,JAWEED CENTER FOR WHOLE SALE MEAT COMPANY KUWAIT,LPAE,600.0,0205594235,exports,Asia,202606070022,599.61,PAK,2.9981,pakistan,ASIA LIVESTOCK AND MEAT COMPANY,['BEEF LIVER'],JAWEED CENTER FOR WHOLE SALE MEAT COMPANY KUWAIT,698c6ae79f9f1d5b730f8071,FRESH HALAL CHILLED BEEF LIVER AS PER INVOICE,PAK,1,03670509,Kuwait,200.0,KWT,ASIA LIVESTOCK & MEAT COMPANY,02061000,Fresh or chilled edible offal of bovine animals,200.0,2.9981,KGS,Pakistan,67572f74833b607bc939e30088988448,Asia,1,KWT,02061000,0206,020610,Air
2026-01-04,AL JODA AL MUTAMADA FOR TRADING,LPAE,15447.0,0205594235,exports,Asia,202606070022,15436.9,PAK,5.6963,pakistan,MOUNTAIN VALLEY,['MIX BEEF'],AL JODA AL MUTAMADA FOR TRADING,698c6ae69f9f1d5b730f7c49,FRESH CHILLED BEEF AS PER INV,PAK,1,02623263,Saudi Arabia,2710.0,SAU,Mountain Valley,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2710.0,5.6963,KGS,Pakistan,ad68b9e56ec033c277fd5c812830acb3,Asia,1,SAU,02011000,0201,020110,Air
2026-01-04,MIAN FOOD STUFF WLL,LPAE,24552.0,0205594235,exports,Asia,202606070022,24535.94,PAK,4.9468,pakistan,M S TAZIJ MEATS AND FOOD,['BEEF MEAT'],MIAN FOOD STUFF WLL,698c6ae59f9f1d5b730f775f,FRESH CHILLED BEEF,PAK,1,03340420,Bahrain,4960.0,BHR,M/S TAZIJ MEATS & FOOD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",4960.0,4.9468,KGS,Pakistan,1e3cb6435e5822c0ac3a90ae2bcaccb1,Asia,1,BHR,02011000,0201,020110,Air
2026-01-04,JAWEED CENTER FOR WHOLE SALE MEAT COMPANY KUWAIT,IPAE,31200.0,0205594235,exports,Asia,202606070022,31179.59,PAK,5.1966,pakistan,ASIA LIVESTOCK AND MEAT COMPANY,['CHILLED BEEF'],JAWEED CENTER FOR WHOLE SALE MEAT COMPANY KUWAIT,698c6ae69f9f1d5b730f7b24,FRESH HALAL CHILLED BEEF AS PER INVOICE,PAK,1,03670509,Kuwait,6000.0,KWT,ASIA LIVESTOCK & MEAT COMPANY,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",6000.0,5.1966,KGS,Pakistan,97055100e6f31aa34d6e6972ca81886f,Asia,1,KWT,02011000,0201,020110,Air
2026-01-04,MUHMMAD OMER BALKHAIR TRADING CO,LPAE,5450.0,0205594235,exports,Asia,202606070022,5446.44,PAK,4.9967,pakistan,M S TAZIJ MEATS AND FOOD,['BEEF MEAT'],MUHMMAD OMER BALKHAIR TRADING CO,698c6ae59f9f1d5b730f78c4,FRESH CHILLED BEEF,PAK,1,03340420,Saudi Arabia,1090.0,SAU,M/S TAZIJ MEATS & FOOD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1090.0,4.9967,KGS,Pakistan,969eb4b4ff4bca99468225572a745e96,Asia,1,ARE,02011000,0201,020110,Air
2026-01-04,DAL AL ARAB TRADING COMPANY,IPAE,6424.0,0205594235,exports,Asia,202606070022,6419.8,PAK,4.3971,pakistan,M S KAT CO,['CHILLED BEEF'],DAL AL ARAB TRADING COMPANY,698c6ae69f9f1d5b730f7c07,CHILLED BEEF MEAT AS PER INV,PAK,1,09909447,Saudi Arabia,1460.0,SAU,M/S KAT CO.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1460.0,4.3971,KGS,Pakistan,976262dc6702f20671bede46f2aef875,Asia,1,,02011000,0201,020110,Air
2026-01-04,M S AL RABIE MEAT TRD EST,KPAE,7762.0,0205594235,exports,Asia,202606070022,7756.52,PAK,5.5963,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED BEEF MEAT MIX'],M/S. AL RABIE MEAT TRD. EST,698c6ae69f9f1d5b730f7bbe,FRESH CHILLED BEEF MEAT MIX WITH BONE,PAK,1,01006675,United Arab Emirates,1386.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1386.0,5.5963,KGS,Pakistan,100d9e288cd06770290dd2598824a03c,Asia,1,ARE,02011000,0201,020110,Air
2026-01-04,AL TAYEB MEAT SP LLC,MPAE,4300.0,0205594235,exports,Asia,202606070022,4297.19,PAK,4.9967,pakistan,B G N MEAT AND FOOD INTERNATIONAL,['BEEF MEAT'],AL-TAYEB MEAT-SP LLC,698c6ae69f9f1d5b730f7aa5,FRESH CHILLED HALAL BEEF MEAT,PAK,1,08199122,United Arab Emirates,860.0,ARE,B.G.N MEAT AND FOOD INTERNATIONAL,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",860.0,4.9967,KGS,Pakistan,f8e9ae2352f7d9928020e487e4a214fa,Asia,1,ARE,02011000,0201,020110,Air
2026-01-04,MRAAY ALBTANT LTJART ALAGHDHYT,IPAE,12814.0,0205594235,exports,Asia,202606070022,12805.62,PAK,4.2972,pakistan,MUBARAK ASSOCIATES,['CHILLED BEEF'],MRAAY ALBTANT LTJART ALAGHDHYT,698c6ae59f9f1d5b730f7860,FRESH CHILLED BEEF AS PER INVOICE,PAK,1,07195413,Saudi Arabia,2980.0,SAU,MUBARAK ASSOCIATES,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2980.0,4.2972,KGS,Pakistan,d3b253f1b74cde1db0b51e79c849e67e,Asia,1,SAU,02011000,0201,020110,Air
2026-01-04,AL TASBHI WORLD FOOD INDUSTRIES CO,IPAE,30800.0,0205594235,exports,Asia,202606070022,30779.85,PAK,4.9967,pakistan,M S TAZIJ MEATS AND FOOD,['CHILLED BEEF'],AL TASBHI WORLD FOOD INDUSTRIES CO,698c6ae59f9f1d5b730f7845,CHILLED BEEF AS PER INV,PAK,1,03340420,Saudi Arabia,6160.0,SAU,M/S TAZIJ MEATS & FOOD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",6160.0,4.9967,KGS,Pakistan,617c8aaf79fa57b0ca78f63df358fae3,Asia,1,SAU,02011000,0201,020110,Air
2026-01-04,LAZAT ALTAAM FOODSTUFF EST,LPAE,12672.0,0205594235,exports,Asia,202606070022,12663.71,PAK,4.3971,pakistan,M S KAT CO,['MIX BEEF'],LAZAT ALTAAM FOODSTUFF EST,698c6ae69f9f1d5b730f7b29,FRESH CHILLED BEEF AS PER INV,PAK,1,09909447,Saudi Arabia,2880.0,SAU,M/S KAT CO.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2880.0,4.3971,KGS,Pakistan,bf26dfc6afec36a25ec27ef2b1248c84,Asia,1,SAU,02011000,0201,020110,Air
2026-01-04,FINE FOOD LLC,KPAE,554.0,0205594235,exports,Asia,202606070022,554.04,PAK,5.5964,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],FINE FOOD LLC,698c6ae69f9f1d5b730f7d32,CHILLED FRESH CHILLED ORGANS,PAK,1,01006675,Oman,99.0,OMN,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",99.0,5.5964,KGS,Pakistan,dd3adaec8299030344007a018b4295f8,Asia,1,OMN,02012000,0201,020120,Air
2026-01-04,FAMILY HOUSE BUTCHER COMPANY,LPAE,150.0,0205594235,exports,Asia,202606070022,149.9,PAK,2.998,pakistan,SHAKOOR AND SONS,['BEEF OFFAL LIVER'],FAMILY HOUSE BUTCHER COMPANY,698c6ae79f9f1d5b730f8048,FRESH CHILLED BEEF OFFAL (LIVER),PAK,1,07588306,Kuwait,50.0,KWT,SHAKOOR & SONS,02061000,Fresh or chilled edible offal of bovine animals,50.0,2.998,KGS,Pakistan,83144926ddcd6e119be9e21160e20ae9,Asia,1,KWT,02061000,0206,020610,Air
2026-01-04,HAKKSEIDULLAH TRADING CORPORATION,QTFE,20589.0,0205594235,exports,Asia,202606070022,20575.28,PAK,1.7489,pakistan,RISING STAR TRADING CO,['MEAT'],HAKKSEIDULLAH TRADING CORPORATION,698c6ae59f9f1d5b730f7790,MEAT,PAK,1,0B194808,Kazakhstan,11765.0,KAZ,RISING STAR TRADING CO,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",11765.0,1.7489,KGS,Pakistan,996720bbcb17796331ecf9bfab1e23fb,Asia,1,,02011000,0201,020110,Sea
2026-01-04,AL ARQAB TRADING OFFICE 15,IPAE,5737.0,0205594235,exports,Asia,202606070022,5732.75,PAK,3.8475,pakistan,GO DAIRY PRIVATE LIMITED,['CHILLED BEEF'],AL ARQAB TRADING OFFICE 15,698c6ae69f9f1d5b730f79a2,FRESH CHILLED BEEF AS PER INVOICE,PAK,1,04729601,Oman,1490.0,OMN,GO DAIRY (PRIVATE) LIMITED,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1490.0,3.8475,KGS,Pakistan,b0269dc426f66abba1fba2bd588b71e6,Asia,1,OMN,02011000,0201,020110,Air
2026-01-04,RUKN AL MADEENA MEAT TRADING LLC,IPAE,6860.0,0205594235,exports,Asia,202606070022,6855.67,PAK,4.3172,pakistan,ZAIN DAIRY FARM,['CHILLED BEEF'],RUKN AL MADEENA MEAT TRADING LLC,698c6ae69f9f1d5b730f7ba0,CHILLED BEEF MEAT AS PER INV,PAK,1,09930186,United Arab Emirates,1588.0,ARE,ZAIN DAIRY FARM,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1588.0,4.3172,KGS,Pakistan,c9c5db3e4d951ced9627f030c81cfcdb,Asia,1,ARE,02011000,0201,020110,Air
2026-01-04,M S EQDAM FOR FRESH AND CHILLED AND FROZEN MEAT TRADING CO LLC,KPAE,554.0,0205594235,exports,Asia,202606070022,554.04,PAK,5.5964,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],M/S. EQDAM FOR FRESH & CHILLED & FROZEN MEAT TRADING CO. LLC,698c6ae79f9f1d5b730f7d8f,FRESH CHILLED ORGANS,PAK,1,01006675,United Arab Emirates,99.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",99.0,5.5964,KGS,Pakistan,04dabdaa558a80b807b6082eb91324f2,Asia,1,ARE,02012000,0201,020120,Air
2026-01-04,TAJ AL SAFI TRADING EST,LPAE,19186.0,0205594235,exports,Asia,202606070022,19173.45,PAK,5.2965,pakistan,A R K ENTERPRISES,['MIX BEEF'],TAJ AL SAFI TRADING EST,698c6ae69f9f1d5b730f7a4c,FRESH CHILLED BEEF AS PER INV,PAK,1,09183955,Saudi Arabia,3620.0,SAU,A.R.K ENTERPRISES,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",3620.0,5.2965,KGS,Pakistan,5e2d414163887229e657e91240b7dbd1,Asia,1,SAU,02011000,0201,020110,Air
2026-01-03,AHMED MUHAMMAD AL MASHARI,LPAE,240.0,0205594235,exports,Asia,202606070022,239.84,PAK,2.998,pakistan,KARMANWALA LIVE STOCK,['CHILLED BEEF OFFAL'],AHMED MUHAMMAD AL MASHARI,698c6ae79f9f1d5b730f8049,CHILLED BEEF OFFAL AS PER INVOICE,PAK,1,02672308,Oman,80.0,OMN,KARMANWALA LIVE STOCK,02061000,Fresh or chilled edible offal of bovine animals,80.0,2.998,KGS,Pakistan,f0c988e0c1e74fc3beb4455c3d330c70,Asia,1,OMN,02061000,0206,020610,Air
2026-01-03,AL ARQAB TRADING OFFICE 15,LPAE,7700.0,0205594235,exports,Asia,202606070022,7694.96,PAK,3.8475,pakistan,GO DAIRY PRIVATE LIMITED,['CHILLED BEEF'],AL ARQAB TRADING OFFICE 15,698c6ae69f9f1d5b730f7a35,FRESH CHILLED BEEF.DETAIL AS PER INVOICE.,PAK,1,04729601,Oman,2000.0,OMN,GO DAIRY (PRIVATE) LIMITED,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2000.0,3.8475,KGS,Pakistan,d46221bb9d03c8d147038ef1ffad002c,Asia,1,OMN,02011000,0201,020110,Air
2026-01-03,TASAHEEL EST FOR MEAT,LPAE,20540.0,0205594235,exports,Asia,202606070022,20526.57,PAK,5.1966,pakistan,AL SHAYZA INTERNATIONAL TRADERS,['MIX BEEF'],TASAHEEL EST FOR MEAT,698c6ae59f9f1d5b730f792d,FRESH CHILLED BEEF AS PER INV,PAK,1,01177711,Kuwait,3950.0,KWT,AL-SHAYZA INTERNATIONAL TRADERS,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",3950.0,5.1966,KGS,Pakistan,1b79d3e3d3380c7ea4d5f754fda0c8f1,Asia,1,KWT,02011000,0201,020110,Air
2026-01-03,ALASEEL MEAT LLC,KPAE,554.0,0205594235,exports,Asia,202606070022,554.04,PAK,5.5964,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],ALASEEL MEAT LLC,698c6ae69f9f1d5b730f7d13,FRESH CHILLED ORGANS,PAK,1,01006675,United Arab Emirates,99.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",99.0,5.5964,KGS,Pakistan,c21b89e024bbeb93d8cbf14fef1e9856,Asia,1,ARE,02012000,0201,020120,Air
